accuracy,precision,recall,f1,state_count,transition_count,transition_density,path_probability,confidence_score,dataset,seed
0.6309850997851403,0.36444444444444446,0.01223507278226383,0.023628708340746755,29.2,46.4,0.05489227643554948,0.0,0.9700487898521942,skab,42
0.6309850997851403,0.36444444444444446,0.01223507278226383,0.023628708340746755,29.2,46.4,0.05489227643554948,0.0,0.9700487898521942,skab,123
0.6309850997851403,0.36444444444444446,0.01223507278226383,0.023628708340746755,29.2,46.4,0.05489227643554948,0.0,0.9700487898521942,skab,2026
0.6309850997851403,0.36444444444444446,0.01223507278226383,0.023628708340746755,29.2,46.4,0.05489227643554948,0.0,0.9700487898521942,skab,7
0.6309850997851403,0.36444444444444446,0.01223507278226383,0.023628708340746755,29.2,46.4,0.05489227643554948,0.0,0.9700487898521942,skab,999
